X,Date,Time,Player1,Player2,Sets_P1,Sets_P2,P1_G1,P2_G1,P1_G2,P2_G2,P1_G3,P2_G3,P1_G4,P2_G4,P1_G5,P2_G5,HomeWinner,Series_Type,Is_Exciting,P1_Elo,P2_Elo,Elo_Diff,P1_WinRate,P2_WinRate,WinRate_Diff,P1_Streak,P2_Streak
44875,1/13/2023,18:20:00,Mul S.,Provaznik L.,3,0,11,6,11,8,11,8,,,,,1,Sweep,0,1297.8,791.0,506.79999999999995,0.5095,0.3202,0.18929999999999997,1,0
44876,1/13/2023,18:25:00,Kuprykov S.,Fedoryshyn I.,0,3,6,11,9,11,7,11,,,,,0,Sweep,0,1644.6,2284.2,639.5999999999999,0.6914,0.8366,0.1452,0,12
44877,1/13/2023,18:25:00,Skrypnyk O.,Malecek O.,3,2,11,9,13,15,9,11,12.0,10.0,11.0,7.0,1,Recovery,0,1312.6,1524.2,211.60000000000014,0.4598,0.5868,0.127,1,3
44878,1/13/2023,18:50:00,Samofal Y.,Yaremenko R.,3,0,11,9,11,8,11,7,,,,,1,Sweep,0,2124.0,1601.6,522.4000000000001,0.7976,0.5962,0.20140000000000002,2,0
44879,1/13/2023,18:50:00,Lushchyk A.,Syniavskyi I.,3,0,11,9,11,7,11,6,,,,,1,Sweep,0,2092.4,957.0,1135.4,0.8005,0.2475,0.5529999999999999,10,0
44880,1/13/2023,18:50:00,Korobko V.,Tveritinov R.,3,2,7,11,11,7,6,11,11.0,8.0,11.0,9.0,1,Secure,0,1963.3,1749.4,213.89999999999986,0.6611,0.6281,0.03300000000000003,0,0
44881,1/13/2023,18:55:00,Sokolov S.,C. D.,3,0,11,9,11,9,11,7,,,,,1,Sweep,0,2132.7,985.2,1147.4999999999998,0.869,0.0,0.869,3,0
44882,1/13/2023,18:55:00,Brozek M.,Lyman O.,3,0,11,5,12,10,11,8,,,,,1,Sweep,0,1731.6,964.8,766.8,0.6947,0.3654,0.3293,0,0
44883,1/13/2023,19:00:00,Zotov Y.,Malecek O.,0,3,8,11,9,11,8,11,,,,,0,Sweep,0,1094.1,1505.7,411.60000000000014,0.3697,0.586,0.2163,1,0
44884,1/13/2023,19:05:00,Mishchenko O.,Capusta A.,3,1,7,11,11,6,11,9,11.0,9.0,,,1,Secure,0,1468.0,1086.9,381.0999999999999,0.5213,0.4792,0.04209999999999997,0,1
44885,1/13/2023,19:10:00,Boiko V.,Yaremenko R.,0,3,7,11,6,11,9,11,,,,,0,Sweep,0,1063.9,1600.5,536.5999999999999,0.4231,0.5956,0.17250000000000004,0,0
44886,1/13/2023,19:15:00,Zaporozhets R.,Hryshchenko O.,1,3,11,8,7,11,9,11,10.0,12.0,,,0,Secure,0,1239.5,1267.6,28.09999999999991,0.4301,0.5116,0.08150000000000007,0,0
44887,1/13/2023,19:20:00,Zotov Y.,Bindas O.,0,3,9,11,10,12,7,11,,,,,0,Sweep,0,1092.1,2219.0,1126.9,0.3667,0.8383,0.4716,0,1
44888,1/13/2023,19:25:00,Fedoryshyn I.,Lushchyk A.,3,1,11,8,12,10,10,12,11.0,4.0,,,1,Secure,0,2284.8,2092.4,192.4000000000001,0.8367,0.8007,0.03600000000000003,13,11
44889,1/13/2023,19:30:00,Verbianyi V.,Priadko Y.,3,0,11,9,11,6,11,7,,,,,1,Sweep,0,2278.2,866.3,1411.8999999999999,0.8029,0.1154,0.6875,12,0
44890,1/13/2023,19:30:00,Dukhovenko O.,Hovorunets S.,2,3,11,13,11,8,12,10,10.0,12.0,7.0,11.0,0,Recovery,0,1478.8,1670.7,191.9000000000001,0.5704,0.5923,0.02190000000000003,0,0
44891,1/13/2023,19:30:00,Kolbasenko O.,Horchakov V.,3,0,12,10,11,9,11,4,,,,,1,Sweep,0,1779.5,1059.1,720.4000000000001,0.5866,0.4384,0.1482,1,2
44892,1/13/2023,19:35:00,Aristarkhov S.,Malecek O.,0,3,5,11,9,11,10,12,,,,,0,Sweep,0,743.8,1507.7,763.9000000000001,0.237,0.5866,0.3496,0,1
44893,1/13/2023,19:40:00,Butko V.,Torba R.,0,3,9,11,6,11,9,11,,,,,0,Sweep,0,932.2,2366.1,1433.8999999999999,0.3115,0.8302,0.5187,0,17
44894,1/13/2023,19:55:00,Babenko P.,Zaporozhets R.,3,0,11,9,11,7,11,9,,,,,1,Sweep,0,1811.5,1228.5,583.0,0.6596,0.4294,0.23019999999999996,1,0
44895,1/13/2023,20:00:00,Brozek M.,Tveritinov R.,3,1,11,9,12,10,8,11,14.0,12.0,,,1,Secure,0,1731.9,1744.0,12.099999999999909,0.695,0.6275,0.0675,1,0
44897,1/13/2023,20:10:00,Baday M.,L. F.,3,0,12,10,11,7,12,10,,,,,1,Sweep,0,2197.7,1000.0,1197.6999999999998,0.8859,0.0,0.8859,6,0
44898,1/13/2023,20:10:00,Plakhtyi B.,Verbianyi V.,0,3,7,11,7,11,7,11,,,,,0,Sweep,0,1179.7,2278.2,1098.4999999999998,0.4444,0.803,0.35860000000000003,0,13
44896,1/13/2023,20:10:00,Cucerovschii S.,Malecek O.,1,3,9,11,8,11,11,8,8.0,11.0,,,0,Secure,0,1074.6,1508.0,433.4000000000001,0.4159,0.5871,0.17119999999999996,0,2
44899,1/13/2023,20:15:00,Dukhovenko O.,Syniavskyi I.,3,0,11,7,11,7,11,4,,,,,1,Sweep,0,1472.8,957.0,515.8,0.5699,0.2451,0.3248,0,0
44900,1/13/2023,20:20:00,Lipkan D.,Butko V.,3,0,11,4,11,5,11,9,,,,,1,Sweep,0,1317.9,932.2,385.70000000000005,0.5079,0.3065,0.20140000000000002,0,0
44901,1/13/2023,20:20:00,Kubat M.,Lyman O.,3,0,11,8,11,7,13,11,,,,,1,Sweep,0,1158.9,964.5,194.4000000000001,0.4343,0.3636,0.07070000000000004,0,0
44902,1/13/2023,20:25:00,Hovorunets O.,Zop S.,3,0,11,7,11,9,11,8,,,,,1,Sweep,0,1305.6,1040.3,265.29999999999995,0.5294,0.3565,0.1729,2,0
44903,1/13/2023,20:25:00,Korobko V.,Bindas O.,1,3,7,11,11,8,9,11,8.0,11.0,,,0,Secure,0,1968.7,2219.1,250.39999999999986,0.6614,0.8384,0.17700000000000005,1,2
44904,1/13/2023,20:35:00,Horak D.,Brozek M.,0,3,8,11,6,11,7,11,,,,,0,Sweep,0,1460.7,1744.3,283.5999999999999,0.4992,0.6953,0.19610000000000005,0,2
44905,1/13/2023,20:40:00,Torba R.,Malecek O.,3,0,11,9,11,3,11,9,,,,,1,Sweep,0,2366.1,1509.9,856.1999999999998,0.8303,0.5876,0.24270000000000003,18,3
44906,1/13/2023,20:50:00,Verbianyi V.,Dukhovenko O.,3,0,11,9,13,11,14,12,,,,,1,Sweep,0,2278.3,1474.0,804.3000000000002,0.8032,0.5703,0.2329,14,1
44911,1/13/2023,20:55:00,Kuprykov S.,Horak D.,3,1,6,11,14,12,11,9,12.0,10.0,,,1,Secure,0,1644.0,1456.8,187.20000000000005,0.6908,0.4984,0.19239999999999996,0,0
44907,1/13/2023,20:55:00,Korobko V.,Budnikov A.,3,0,12,10,11,7,12,10,,,,,1,Sweep,0,1964.1,1007.4,956.6999999999999,0.6609,0.3443,0.31660000000000005,0,0
44908,1/13/2023,20:55:00,Khomutovskyi Y.,Kolbasenko O.,0,3,6,11,10,12,7,11,,,,,0,Sweep,0,1012.1,1779.9,767.8000000000001,0.3537,0.5874,0.23370000000000002,0,2
44909,1/13/2023,20:55:00,Lipkan D.,L. J.,3,0,11,9,11,7,11,9,,,,,1,Sweep,0,1320.3,995.3,325.0,0.5086,0.0,0.5086,1,0
44910,1/13/2023,20:55:00,Hryshchenko O.,Yurkov A.,3,1,11,9,8,11,11,9,11.0,7.0,,,1,Secure,0,1278.6,1046.0,232.5999999999999,0.5121,0.3651,0.14700000000000002,1,0
44913,1/13/2023,21:20:00,Cucerovschii S.,Hovorunets S.,0,3,6,11,9,11,8,11,,,,,0,Sweep,0,1072.8,1676.7,603.9000000000001,0.4123,0.5926,0.18030000000000002,0,1
44912,1/13/2023,21:20:00,Smyrnov M.,Udovenko I.,1,3,9,11,11,13,11,7,10.0,12.0,,,0,Secure,0,935.8,1133.1,197.29999999999995,0.287,0.4483,0.1613,0,0
44914,1/13/2023,21:30:00,Skoryk O.,Hovorunets O.,3,2,5,11,11,7,8,11,11.0,7.0,13.0,11.0,1,Secure,0,1507.0,1309.9,197.0999999999999,0.5805,0.5298,0.05069999999999997,1,3
44915,1/13/2023,21:35:00,Baday M.,Melnik V.,3,1,11,7,17,15,8,11,12.0,10.0,,,1,Secure,0,2197.7,2176.2,21.5,0.886,0.8774,0.008600000000000052,7,0
44916,1/13/2023,21:35:00,Yurkov A.,Kolbasenko O.,0,3,9,11,3,11,7,11,,,,,0,Sweep,0,1041.0,1780.2,739.2,0.3622,0.5882,0.22599999999999992,0,3
44917,1/13/2023,21:40:00,Panteleev S.,Bindas O.,0,3,11,13,9,11,11,13,,,,,0,Sweep,0,1005.6,2223.6,1218.0,0.3398,0.8385,0.49870000000000003,0,3
44918,1/13/2023,21:45:00,Mul S.,Dukhovenko O.,3,2,11,8,10,12,6,11,11.0,5.0,11.0,6.0,1,Recovery,0,1299.1,1473.8,174.70000000000005,0.5118,0.5698,0.05799999999999994,2,0
44919,1/13/2023,21:45:00,Verbianyi V.,Kondratenko V.,3,0,11,8,11,6,11,9,,,,,1,Sweep,0,2278.5,989.9,1288.6,0.8033,0.3846,0.4187,15,0
44920,1/13/2023,21:50:00,Cucerovschii S.,Zop S.,3,0,11,8,11,8,13,11,,,,,1,Sweep,0,1072.1,1036.0,36.09999999999991,0.4087,0.3534,0.055300000000000016,0,0
44921,1/13/2023,21:50:00,Torba R.,Pisceanschi V.,3,0,11,6,11,4,11,9,,,,,1,Sweep,0,2366.3,804.2,1562.1000000000001,0.8304,0.2407,0.5897,19,0
44922,1/13/2023,21:50:00,Cizek M.,Lipkan D.,1,3,11,9,2,11,6,11,10.0,12.0,,,0,Secure,0,942.4,1323.5,381.1,0.2571,0.5092,0.2521,0,2
44923,1/14/2023,8:00:00,Lipkan D.,Karpisek O.,3,1,11,6,12,10,5,11,11.0,7.0,,,1,Secure,0,1325.9,1008.0,317.9000000000001,0.5099,0.449,0.06090000000000001,3,1
44924,1/14/2023,8:00:00,Korobko V.,Melnik V.,1,3,11,6,7,11,9,11,10.0,12.0,,,0,Secure,0,1964.2,2164.9,200.70000000000005,0.6611,0.8767,0.2156,1,0
44926,1/14/2023,8:10:00,Buianover H.,Vedernicov A.,0,3,10,12,5,11,9,11,,,,,0,Sweep,0,881.5,978.8,97.29999999999995,0.2597,0.3519,0.0922,0,1
44925,1/14/2023,8:10:00,Mykhailovsky K.,Sydorak N.,3,0,11,6,11,9,11,7,,,,,1,Sweep,0,1813.1,904.7,908.3999999999999,0.684,0.2907,0.39330000000000004,1,0
44927,1/14/2023,8:15:00,Solomko S.,Tveritinov R.,0,3,8,11,8,11,9,11,,,,,0,Sweep,0,1045.3,1731.5,686.2,0.3739,0.6268,0.2529,0,0
44928,1/14/2023,8:30:00,Panteleev S.,Samofal Y.,0,3,4,11,9,11,8,11,,,,,0,Sweep,0,1005.6,2125.1,1119.5,0.3365,0.7978,0.46129999999999993,0,3
44929,1/14/2023,8:35:00,Korobko V.,Slozka V.,3,2,4,11,12,10,10,12,11.0,7.0,11.0,5.0,1,Secure,0,1958.4,2351.1,392.6999999999998,0.6606,0.86,0.19940000000000002,0,7
44930,1/14/2023,8:35:00,Brozek M.,Bindas O.,1,3,10,12,9,11,11,9,11.0,13.0,,,0,Secure,0,1748.2,2223.7,475.4999999999998,0.6957,0.8386,0.14290000000000003,3,4
44931,1/14/2023,8:40:00,Fedoryshyn I.,Baday M.,1,3,8,11,12,14,11,9,9.0,11.0,,,0,Secure,0,2290.7,2209.0,81.69999999999982,0.8368,0.886,0.04920000000000002,14,8
44932,1/14/2023,8:45:00,Babenko P.,Buberenko A.,3,0,13,11,11,9,11,3,,,,,1,Sweep,0,1812.3,896.5,915.8,0.6599,0.2796,0.3803,2,0
44933,1/14/2023,8:50:00,Kolbasenko O.,L. L.,3,0,11,8,11,9,13,11,,,,,1,Sweep,0,1780.5,999.7,780.8,0.5891,0.0,0.5891,4,0
44934,1/14/2023,8:50:00,Melnik V.,Samofal Y.,3,0,11,8,12,10,14,12,,,,,1,Sweep,0,2170.6,2125.1,45.5,0.8768,0.7979,0.07889999999999997,1,4
44935,1/14/2023,8:50:00,Skrypnyk O.,Hovorunets S.,0,3,5,11,8,11,9,11,,,,,0,Sweep,0,1331.1,1677.4,346.3000000000002,0.4604,0.5929,0.1325,2,2
44936,1/14/2023,8:55:00,Lushchyk A.,Yurchenko K.,3,2,6,11,7,11,11,9,11.0,7.0,11.0,9.0,1,Comeback,1,2086.4,1592.3,494.10000000000014,0.8,0.5586,0.24140000000000006,0,0
44937,1/14/2023,8:55:00,Korobko V.,Slozka V.,1,3,8,11,13,15,11,9,5.0,11.0,,,0,Secure,0,1980.2,2329.4,349.20000000000005,0.6609,0.8594,0.1985,1,0
44938,1/14/2023,9:00:00,Bohach S.,Hovorunets O.,0,3,10,12,9,11,8,11,,,,,0,Sweep,0,991.1,1304.1,312.9999999999999,0.3529,0.5293,0.1764,0,0
44940,1/14/2023,9:15:00,Zhurba A.,Babenko P.,3,0,11,7,11,4,11,8,,,,,1,Sweep,0,2324.0,1812.4,511.5999999999999,0.8725,0.6602,0.21230000000000004,22,3
44941,1/14/2023,9:15:00,Korobko V.,Yurchenko K.,3,0,11,9,11,9,12,10,,,,,1,Sweep,0,1977.3,1591.0,386.29999999999995,0.6604,0.5582,0.10219999999999996,0,0
44939,1/14/2023,9:15:00,Slozka V.,Fedoryshyn I.,2,3,9,11,13,11,15,13,8.0,11.0,9.0,11.0,0,Recovery,0,2332.2,2275.9,56.29999999999973,0.8595,0.8362,0.023299999999999987,1,0
44942,1/14/2023,9:20:00,Skrypnyk O.,Lyevshyn V.,0,3,5,11,6,11,7,11,,,,,0,Sweep,0,1328.2,2299.1,970.8999999999999,0.4599,0.9006,0.4407,0,0
44943,1/14/2023,9:20:00,Baday M.,Cucerovschii S.,3,0,11,9,11,9,11,7,,,,,1,Sweep,0,2223.8,1082.8,1141.0000000000002,0.8861,0.4138,0.4723,9,1
44944,1/14/2023,9:20:00,Verbianyi V.,Sachuk S.,3,0,12,10,11,7,11,7,,,,,1,Sweep,0,2278.5,1288.9,989.5999999999999,0.8035,0.4711,0.3324,16,0
44945,1/14/2023,9:25:00,Bindas O.,Melnik V.,2,3,10,12,16,14,6,11,12.0,10.0,15.0,17.0,0,Neck & Neck,1,2225.1,2181.1,44.0,0.8387,0.8769,0.03820000000000001,5,2
44946,1/14/2023,9:25:00,Grubr V.,O. N.,3,2,10,12,11,8,12,10,9.0,11.0,13.0,11.0,1,Secure,0,928.0,990.8,62.799999999999955,0.2368,0.1667,0.07010000000000002,0,0
44947,1/14/2023,9:25:00,Fylypiv R.,Tveritinov R.,0,3,8,11,10,12,4,11,,,,,0,Sweep,0,1005.5,1732.0,726.5,0.375,0.6272,0.2522,0,1
44948,1/14/2023,9:30:00,Kolbasenko O.,Rak S.,3,1,7,11,11,7,16,14,13.0,11.0,,,1,Secure,0,1780.8,1627.1,153.70000000000005,0.5899,0.7856,0.19569999999999999,5,1
44949,1/14/2023,9:35:00,Khoroshun O.,Fiser P.,3,1,11,9,11,9,8,11,11.0,6.0,,,1,Secure,0,1155.4,970.9,184.5000000000001,0.4375,0.2712,0.1663,0,0
44950,1/14/2023,9:40:00,Fedoryshyn I.,Babenko P.,3,0,11,8,11,9,13,11,,,,,1,Sweep,0,2289.9,1811.2,478.70000000000005,0.8363,0.6596,0.17670000000000008,1,0
44951,1/14/2023,9:40:00,Horak D.,Lipkan D.,3,0,11,6,11,7,13,11,,,,,1,Sweep,0,1450.7,1329.2,121.5,0.4976,0.5105,0.012899999999999967,0,4
44953,1/14/2023,9:45:00,Brozek M.,Melnik V.,0,3,7,11,8,11,6,11,,,,,0,Sweep,0,1746.7,2194.6,447.89999999999986,0.6949,0.877,0.18210000000000004,0,3
44952,1/14/2023,9:45:00,Zhurba A.,Pitsyk S.,3,0,11,7,11,9,11,8,,,,,1,Sweep,0,2325.2,1072.5,1252.6999999999998,0.8726,0.369,0.5036,23,0
44955,1/14/2023,9:50:00,Hovorunets S.,D. N.,3,0,11,8,11,5,13,11,,,,,1,Sweep,0,1680.3,929.9,750.4,0.5933,0.0,0.5933,3,0
44954,1/14/2023,9:50:00,Hovorunets O.,Borysiuk O.,3,0,11,9,11,6,11,7,,,,,1,Sweep,0,1307.5,1045.2,262.29999999999995,0.5297,0.48,0.049699999999999966,1,1
44956,1/14/2023,10:00:00,Lyevshyn V.,Lushchyk A.,3,0,11,8,11,9,12,10,,,,,1,Sweep,0,2299.2,2087.8,211.39999999999964,0.9007,0.8002,0.10049999999999992,1,1
44957,1/14/2023,10:05:00,Mykhailovsky K.,Rak S.,3,0,12,10,16,14,11,7,,,,,1,Sweep,0,1813.3,1620.1,193.20000000000005,0.6843,0.7851,0.1008,2,0
44958,1/14/2023,10:10:00,Yurchenko K.,Khoroshun O.,3,0,11,8,11,5,11,4,,,,,1,Sweep,0,1588.7,1161.5,427.20000000000005,0.5579,0.4425,0.11539999999999995,0,1
44959,1/14/2023,10:10:00,Hovorunets S.,Zhurba A.,0,3,8,11,9,11,10,12,,,,,0,Sweep,0,1680.6,2325.3,644.7000000000003,0.5936,0.8727,0.2791,4,24
44960,1/14/2023,10:15:00,Melnykov V.,Karchevsky T.,3,0,12,10,11,9,13,11,,,,,1,Sweep,0,1018.1,1080.1,61.999999999999886,0.431,0.4918,0.06080000000000002,0,2
44961,1/14/2023,10:20:00,Cicmis D.,Melnik V.,0,3,8,11,7,11,8,11,,,,,0,Sweep,0,942.0,2196.3,1254.3000000000002,0.0,0.8771,0.8771,0,4
44962,1/14/2023,10:25:00,Kolbasenko O.,Mykhailovsky K.,0,3,12,14,11,13,6,11,,,,,0,Sweep,0,1787.8,1819.2,31.40000000000009,0.5907,0.6847,0.09399999999999997,6,3
44963,1/14/2023,10:25:00,Mishchenko V.,Lyevshyn V.,0,3,6,11,5,11,6,11,,,,,0,Sweep,0,841.9,2304.7,1462.7999999999997,0.3283,0.9008,0.5725,0,2
44964,1/14/2023,10:30:00,Stanciu D.,Hovorunets S.,0,3,9,11,5,11,4,11,,,,,0,Sweep,0,889.9,1680.0,790.1,0.3014,0.5931,0.29169999999999996,1,0
44965,1/14/2023,10:35:00,Bindas O.,Brozek M.,3,2,13,11,11,8,7,11,9.0,11.0,11.0,4.0,1,Secure,0,2211.6,1745.1,466.5,0.8381,0.6942,0.14389999999999992,0,0
44966,1/14/2023,10:35:00,Zhurba A.,Lushchyk A.,3,2,11,9,11,7,15,17,8.0,11.0,11.0,8.0,1,Secure,0,2325.8,2082.3,243.5,0.8728,0.7995,0.07330000000000003,25,0
44967,1/14/2023,10:45:00,Kolbasenko O.,Hryshchenko O.,3,0,12,10,11,8,12,10,,,,,1,Sweep,0,1776.9,1283.6,493.3000000000002,0.5895,0.5125,0.07700000000000007,0,2
44968,1/14/2023,10:45:00,Fedoryshyn I.,Cucerovschii S.,3,0,11,9,12,10,11,8,,,,,1,Sweep,0,2291.3,1082.8,1208.5000000000002,0.8364,0.4103,0.42610000000000003,2,0
44969,1/14/2023,11:05:00,Sachuk S.,Horak D.,0,3,5,11,11,13,10,12,,,,,0,Sweep,0,1288.8,1458.7,169.9000000000001,0.47,0.4984,0.028400000000000036,0,1
44970,1/14/2023,11:10:00,Dukhovenko O.,Slozka V.,1,3,11,9,7,11,2,11,7.0,11.0,,,0,Secure,0,1456.2,2318.3,862.1000000000001,0.5692,0.8589,0.28969999999999996,0,0
44971,1/14/2023,11:10:00,Kalianov V.,Hovorunets S.,1,3,11,5,8,11,8,11,9.0,11.0,,,0,Secure,0,1016.6,1680.3,663.6999999999999,0.4286,0.5934,0.16480000000000006,0,1
44972,1/14/2023,11:30:00,Hovorunets O.,Tveritinov R.,0,3,9,11,10,12,9,11,,,,,0,Sweep,0,1311.8,1732.3,420.5,0.5302,0.6276,0.09740000000000004,2,2
44973,1/14/2023,11:30:00,Samofal Y.,Yurchenko K.,3,1,11,4,11,8,5,11,11.0,8.0,,,1,Secure,0,2114.7,1590.5,524.1999999999998,0.7973,0.5582,0.23909999999999998,0,1
44974,1/14/2023,11:35:00,Hovorunets S.,Horak D.,3,2,11,13,11,9,9,11,11.0,9.0,11.0,8.0,1,Secure,0,1680.8,1465.2,215.5999999999999,0.5938,0.4992,0.09460000000000002,2,2
44975,1/14/2023,11:35:00,Lushchyk A.,Verbianyi V.,3,1,11,8,12,10,9,11,12.0,10.0,,,1,Secure,0,2077.5,2278.6,201.0999999999999,0.7988,0.8037,0.0049000000000000155,0,17
44976,1/14/2023,11:35:00,Zelman D.,Chelpanov S.,1,3,8,11,11,8,9,11,7.0,11.0,,,0,Secure,0,1076.8,1307.3,230.5,0.4211,0.5812,0.16010000000000008,0,0
44977,1/14/2023,11:40:00,Korobko V.,Yurkov A.,3,0,11,8,12,10,11,9,,,,,1,Sweep,0,1979.7,1040.7,939.0,0.6607,0.3594,0.30129999999999996,1,0
44978,1/14/2023,11:40:00,Zhurba A.,Slozka V.,3,0,11,9,14,12,11,9,,,,,1,Sweep,0,2330.6,2318.5,12.099999999999909,0.8728,0.859,0.013800000000000034,26,1
44979,1/14/2023,11:45:00,Yakubov M.,Hryshchenko O.,0,3,9,11,9,11,10,12,,,,,0,Sweep,0,1015.7,1282.3,266.5999999999999,0.3404,0.5121,0.17170000000000002,0,0
44980,1/14/2023,11:50:00,Plyska O.,Dukhovenko O.,0,3,7,11,8,11,8,11,,,,,0,Sweep,0,878.8,1456.0,577.2,0.2421,0.5687,0.3266,0,0
44981,1/14/2023,11:50:00,Karpisek O.,Rak S.,0,3,9,11,9,11,5,11,,,,,0,Sweep,0,1004.7,1614.2,609.5,0.44,0.7846,0.34459999999999996,0,0
44982,1/14/2023,11:50:00,Yurchenko K.,Kostiuk B.,3,0,11,7,11,7,11,9,,,,,1,Sweep,0,1589.4,789.0,800.4000000000001,0.5578,0.2941,0.2637,0,0
44985,1/14/2023,11:55:00,Brozek M.,Verbianyi V.,1,3,11,9,5,11,11,13,6.0,11.0,,,0,Secure,0,1743.5,2260.3,516.8000000000002,0.6934,0.803,0.10960000000000003,0,0
44983,1/14/2023,11:55:00,Baday M.,Melnik V.,1,3,6,11,10,12,11,9,8.0,11.0,,,0,Secure,0,2223.8,2196.3,27.5,0.8862,0.8772,0.009000000000000008,10,5
44984,1/14/2023,11:55:00,Babenko P.,Bindas O.,0,3,5,11,6,11,8,11,,,,,0,Sweep,0,1809.8,2213.1,403.29999999999995,0.6591,0.8383,0.17920000000000003,0,1
44986,1/14/2023,12:05:00,Hovorunets O.,Fylypiv R.,3,0,11,8,11,8,11,9,,,,,1,Sweep,0,1309.9,1005.2,304.70000000000005,0.5297,0.3729,0.15679999999999994,0,0
44987,1/14/2023,12:05:00,Hovorunets S.,Reva V.,3,0,11,9,11,5,11,9,,,,,1,Sweep,0,1686.2,843.0,843.2,0.5941,0.1167,0.47739999999999994,3,1
44988,1/14/2023,12:15:00,Samofal Y.,Yaremenko R.,3,0,11,9,11,8,11,6,,,,,1,Sweep,0,2115.8,1601.5,514.3000000000002,0.7975,0.596,0.2015,1,1
44989,1/14/2023,12:15:00,Babenko P.,Plakhtyi B.,3,1,6,11,11,8,11,7,11.0,8.0,,,1,Secure,0,1807.7,1179.7,628.0,0.6586,0.4419,0.21669999999999995,0,0
44990,1/14/2023,12:20:00,Lushchyk A.,Horak D.,3,0,11,7,11,7,11,7,,,,,1,Sweep,0,2095.8,1459.9,635.9000000000001,0.799,0.4984,0.30060000000000003,1,0
44991,1/14/2023,12:20:00,Dovzhenko S.,Mishchenko V.,3,0,11,9,11,9,11,9,,,,,1,Sweep,0,1051.2,841.9,209.30000000000007,0.3846,0.3266,0.057999999999999996,0,0
44992,1/14/2023,12:25:00,Melnik V.,Kuprykov S.,3,0,11,8,11,7,11,7,,,,,1,Sweep,0,2209.3,1650.1,559.2000000000003,0.8773,0.6911,0.18619999999999992,6,1
44995,1/14/2023,12:45:00,Hryshchenko O.,Sachuk S.,1,3,11,9,7,11,9,11,9.0,11.0,,,0,Secure,0,1286.5,1282.2,4.2999999999999545,0.5125,0.469,0.04349999999999998,1,0
44993,1/14/2023,12:45:00,Lipkan D.,Rak S.,0,3,11,13,8,11,10,12,,,,,0,Sweep,0,1321.2,1614.9,293.70000000000005,0.5098,0.7847,0.2748999999999999,0,1
44994,1/14/2023,12:45:00,Kim D.,Bindas O.,0,3,5,11,5,11,8,11,,,,,0,Sweep,0,1038.7,2215.3,1176.6000000000001,0.3668,0.8384,0.4716,0,2
44996,1/14/2023,12:50:00,Cicmis D.,Brozek M.,0,3,8,11,9,11,6,11,,,,,0,Sweep,0,942.0,1742.4,800.4000000000001,0.0,0.6927,0.6927,0,0
44997,1/14/2023,13:10:00,Verbianyi V.,Mykhailovsky K.,3,0,11,9,11,4,12,10,,,,,1,Sweep,0,2261.5,1830.1,431.4000000000001,0.8032,0.6851,0.11809999999999998,1,4
44998,1/14/2023,13:15:00,N. C.,Yaremenko R.,0,3,10,12,9,11,8,11,,,,,0,Sweep,0,980.3,1600.4,620.1000000000001,0.0,0.5954,0.5954,0,0
44999,1/14/2023,13:20:00,Baday M.,Hovorunets S.,3,0,11,7,11,8,11,5,,,,,1,Sweep,0,2210.8,1686.4,524.4000000000001,0.8856,0.5944,0.2912,0,4
45000,1/14/2023,13:30:00,Volynets O.,Rak S.,0,3,8,11,6,11,9,11,,,,,0,Sweep,0,983.8,1618.6,634.8,0.3252,0.7849,0.45970000000000005,0,2
45001,1/14/2023,13:35:00,Lyevshyn V.,Hovorunets O.,3,0,11,8,11,7,13,11,,,,,1,Sweep,0,2304.7,1313.4,991.2999999999997,0.9008,0.5301,0.37070000000000003,3,1
45002,1/14/2023,13:40:00,Fedoryshyn I.,Yurchenko K.,3,0,11,3,11,7,11,8,,,,,1,Sweep,0,2291.3,1589.7,701.6000000000001,0.8366,0.5581,0.27849999999999997,3,1
45003,1/14/2023,13:40:00,Mykhailovsky K.,Sokolovskyi S.,3,0,11,7,11,7,12,10,,,,,1,Sweep,0,1828.3,1314.8,513.5,0.6843,0.5605,0.12380000000000002,0,0
45004,1/14/2023,13:45:00,Chelpanov S.,Baday M.,0,3,7,11,6,11,6,11,,,,,0,Sweep,0,1312.3,2212.0,899.7,0.5815,0.8857,0.3042,1,1
45005,1/14/2023,13:45:00,Korobko V.,Kolbasenko O.,3,2,11,8,8,11,8,11,11.0,9.0,11.0,8.0,1,Recovery,0,1979.8,1778.2,201.5999999999999,0.6609,0.5904,0.07050000000000001,2,1
45006,1/14/2023,14:05:00,Hryshchenko O.,Fedoryshyn I.,0,3,9,11,8,11,8,11,,,,,0,Sweep,0,1274.4,2291.7,1017.2999999999997,0.512,0.8367,0.3247,0,4
45007,1/14/2023,14:05:00,Bindas O.,Yurchenko K.,3,0,11,7,11,6,11,9,,,,,1,Sweep,0,2215.3,1589.3,626.0000000000002,0.8385,0.5577,0.28080000000000005,3,0
45008,1/14/2023,14:10:00,Babenko P.,Hot S.,3,0,11,6,11,9,11,7,,,,,1,Sweep,0,1808.3,1178.1,630.2,0.6589,0.4363,0.22260000000000002,1,0
45009,1/14/2023,14:10:00,Yaremenko R.,Korobko V.,0,3,10,12,9,11,8,11,,,,,0,Sweep,0,1601.0,1985.5,384.5,0.5958,0.6612,0.06540000000000001,1,3
